,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,9,10,11,12
12, , , ,1땅, , ,스낫, , ,2,0,0,0,0.260,김경언,구장 : 시민,"관중 : 5,692",2002.10.15(화),개시 : 18:30,경기시간 : 2:44,KIA,삼성,,,,
13, , , , , , , , ,유땅,1,0,0,0,0.000,심제훈,구장 : 시민,"관중 : 5,692",2002.10.15(화),개시 : 18:30,경기시간 : 2:44,KIA,삼성,,,,
14, , ,1파, ,2땅, ,3땅, , ,3,0,0,0,0.220,김상훈,구장 : 시민,"관중 : 5,692",2002.10.15(화),개시 : 18:30,경기시간 : 2:44,KIA,삼성,,,,
15, , ,우안, ,좌2, ,32병, , ,3,2,0,1,0.304,정성훈,구장 : 시민,"관중 : 5,692",2002.10.15(화),개시 : 18:30,경기시간 : 2:44,KIA,삼성,,,,
0,4구,좌안, ,삼진, ,중안,우안, , ,4,3,0,2,0.290,강동우,구장 : 시민,"관중 : 5,692",2002.10.15(화),개시 : 18:30,경기시간 : 2:44,삼성,KIA,,,,
1,4구,유비, ,우안, ,좌홈,2유병, , ,4,2,2,2,0.273,박한이,구장 : 시민,"관중 : 5,692",2002.10.15(화),개시 : 18:30,경기시간 : 2:44,삼성,KIA,,,,
2,투안,2땅, ,투땅, ,4구, ,중비, ,4,1,0,2,0.331,이승엽,구장 : 시민,"관중 : 5,692",2002.10.15(화),개시 : 18:30,경기시간 : 2:44,삼성,KIA,,,,
3,3땅, ,삼진,투땅, ,3직, ,중안, ,5,1,1,1,0.324,마해영,구장 : 시민,"관중 : 5,692",2002.10.15(화),개시 : 18:30,경기시간 : 2:44,삼성,KIA,,,,
4,좌안, ,1파, ,삼진,사구, , , ,3,1,1,0,0.280,브리또,구장 : 시민,"관중 : 5,692",2002.10.15(화),개시 : 18:30,경기시간 : 2:44,삼성,KIA,,,,
5, , , , , , , ,삼진, ,1,0,0,0,0.280,김종훈,구장 : 시민,"관중 : 5,692",2002.10.15(화),개시 : 18:30,경기시간 : 2:44,삼성,KIA,,,,
6, , , , , , , , , ,0,0,0,0,0.186,김승권,구장 : 시민,"관중 : 5,692",2002.10.15(화),개시 : 18:30,경기시간 : 2:44,삼성,KIA,,,,
7,중희비, ,사구, ,유땅,중안, ,우홈, ,3,2,4,1,0.309,김한수,구장 : 시민,"관중 : 5,692",2002.10.15(화),개시 : 18:30,경기시간 : 2:44,삼성,KIA,,,,
8,삼진, ,사구, ,우홈,유땅, , , ,3,1,1,1,0.282,양준혁,구장 : 시민,"관중 : 5,692",2002.10.15(화),개시 : 18:30,경기시간 : 2:44,삼성,KIA,,,,
9, , , , , , , ,중안, ,1,1,0,0,0.129,임재철,구장 : 시민,"관중 : 5,692",2002.10.15(화),개시 : 18:30,경기시간 : 2:44,삼성,KIA,,,,
10, ,좌안,우비, ,삼진, ,유땅,중안, ,5,2,0,0,0.282,진갑용,구장 : 시민,"관중 : 5,692",2002.10.15(화),개시 : 18:30,경기시간 : 2:44,삼성,KIA,,,,
11, ,투희번, ,4구, ,삼진, , , ,1,0,0,0,0.239,박정환,구장 : 시민,"관중 : 5,692",2002.10.15(화),개시 : 18:30,경기시간 : 2:44,삼성,KIA,,,,
12, , , , , , ,사구, , ,0,0,0,0,0.000,장영균,구장 : 시민,"관중 : 5,692",2002.10.15(화),개시 : 18:30,경기시간 : 2:44,삼성,KIA,,,,
13, , , , , , , ,유땅, ,1,0,0,0,0.202,김재걸,구장 : 시민,"관중 : 5,692",2002.10.15(화),개시 : 18:30,경기시간 : 2:44,삼성,KIA,,,,
0,삼진, , ,삼진, ,1파, ,3땅, ,4,0,0,0,0.261,이범호,구장 : 문학,"관중 : 1,058",2002.10.15(화),개시 : 18:30,경기시간 : 2:45,한화,SK,,,,
1,삼진, , ,좌안, , ,좌중홈, ,우안,4,3,1,1,0.409,조윤채,구장 : 문학,"관중 : 1,058",2002.10.15(화),개시 : 18:30,경기시간 : 2:45,한화,SK,,,,
2,유땅, , ,좌안, , ,중2, ,중안,4,3,0,0,0.289,강석천,구장 : 문학,"관중 : 1,058",2002.10.15(화),개시 : 18:30,경기시간 : 2:45,한화,SK,,,,
3, , , , , , , , , ,0,0,0,0,0.000,김대원,구장 : 문학,"관중 : 1,058",2002.10.15(화),개시 : 18:30,경기시간 : 2:45,한화,SK,,,,
4, ,삼진, ,유비, , ,삼진, ,1비,4,0,0,0,0.291,송지만,구장 : 문학,"관중 : 1,058",2002.10.15(화),개시 : 18:30,경기시간 : 2:45,한화,SK,,,,
5, ,좌비, , ,삼진, , , , ,2,0,0,0,0.247,장종훈,구장 : 문학,"관중 : 1,058",2002.10.15(화),개시 : 18:30,경기시간 : 2:45,한화,SK,,,,
6, , , , , , ,4구, ,삼진,1,0,0,0,0.316,이영우,구장 : 문학,"관중 : 1,058",2002.10.15(화),개시 : 18:30,경기시간 : 2:45,한화,SK,,,,
7, ,삼진, , ,삼진, , , , ,2,0,0,0,0.225,임수민,구장 : 문학,"관중 : 1,058",2002.10.15(화),개시 : 18:30,경기시간 : 2:45,한화,SK,,,,
8, , , , , , ,삼진, , ,1,0,0,0,0.220,조현수,구장 : 문학,"관중 : 1,058",2002.10.15(화),개시 : 18:30,경기시간 : 2:45,한화,SK,,,,
9, , , , , , , , , ,0,0,0,0,0.000,서창호,구장 : 문학,"관중 : 1,058",2002.10.15(화),개시 : 18:30,경기시간 : 2:45,한화,SK,,,,
10, , , , , , , , ,삼진,1,0,0,0,0.244,이도형,구장 : 문학,"관중 : 1,058",2002.10.15(화),개시 : 18:30,경기시간 : 2:45,한화,SK,,,,
11, , ,삼진, ,2비, , , , ,2,0,0,0,0.238,조효상,구장 : 문학,"관중 : 1,058",2002.10.15(화),개시 : 18:30,경기시간 : 2:45,한화,SK,,,,
12, , , , , , , , , ,0,0,0,0,0.202,백재호,구장 : 문학,"관중 : 1,058",2002.10.15(화),개시 : 18:30,경기시간 : 2:45,한화,SK,,,,
13, , , , , , ,삼진, , ,1,0,0,0,0.254,김태균,구장 : 문학,"관중 : 1,058",2002.10.15(화),개시 : 18:30,경기시간 : 2:45,한화,SK,,,,
14, , ,중비, , ,유땅, , , ,2,0,0,0,0.208,조경택,구장 : 문학,"관중 : 1,058",2002.10.15(화),개시 : 18:30,경기시간 : 2:45,한화,SK,,,,
15, , , , , , , ,3파, ,1,0,0,0,0.202,김수연,구장 : 문학,"관중 : 1,058",2002.10.15(화),개시 : 18:30,경기시간 : 2:45,한화,SK,,,,
16, , , , , , , , , ,0,0,0,0,0.063,채상병,구장 : 문학,"관중 : 1,058",2002.10.15(화),개시 : 18:30,경기시간 : 2:45,한화,SK,,,,
17, , ,1비, , , , , , ,1,0,0,0,0.262,허준,구장 : 문학,"관중 : 1,058",2002.10.15(화),개시 : 18:30,경기시간 : 2:45,한화,SK,,,,
18, , , , , ,중비, ,삼진, ,2,0,0,0,0.287,데이비스,구장 : 문학,"관중 : 1,058",2002.10.15(화),개시 : 18:30,경기시간 : 2:45,한화,SK,,,,
0,1비, ,2땅, ,중비, ,삼진, , ,4,0,0,0,0.307,이진영,구장 : 문학,"관중 : 1,058",2002.10.15(화),개시 : 18:30,경기시간 : 2:45,SK,한화,,,,
1,좌2, , ,우중2,삼진, ,좌안, , ,4,3,0,1,0.275,정경배,구장 : 문학,"관중 : 1,058",2002.10.15(화),개시 : 18:30,경기시간 : 2:45,SK,한화,,,,
2,중비, , ,우비, ,우홈,좌안, , ,4,2,1,1,0.257,김기태,구장 : 문학,"관중 : 1,058",2002.10.15(화),개시 : 18:30,경기시간 : 2:45,SK,한화,,,,
3,유땅, , ,4구, ,중홈,3땅, , ,3,1,1,1,0.278,페르난데,구장 : 문학,"관중 : 1,058",2002.10.15(화),개시 : 18:30,경기시간 : 2:45,SK,한화,,,,
4, ,중비, ,좌2, ,좌안, ,삼진, ,4,2,1,0,0.289,채종범,구장 : 문학,"관중 : 1,058",2002.10.15(화),개시 : 18:30,경기시간 : 2:45,SK,한화,,,,
5, ,좌비, ,2비, , , , , ,2,0,0,0,0.285,이호준,구장 : 문학,"관중 : 1,058",2002.10.15(화),개시 : 18:30,경기시간 : 2:45,SK,한화,,,,
6, , , , , ,삼진, , , ,1,0,0,0,0.140,강혁,구장 : 문학,"관중 : 1,058",2002.10.15(화),개시 : 18:30,경기시간 : 2:45,SK,한화,,,,
7, , , , , , , ,삼진, ,1,0,0,0,0.227,송재익,구장 : 문학,"관중 : 1,058",2002.10.15(화),개시 : 18:30,경기시간 : 2:45,SK,한화,,,,
8, ,삼진, ,중비, ,삼진, ,유땅, ,4,0,0,0,0.266,조원우,구장 : 문학,"관중 : 1,058",2002.10.15(화),개시 : 18:30,경기시간 : 2:45,SK,한화,,,,
9, , ,삼진, ,좌안,우비, , , ,3,1,0,0,0.243,김동수,구장 : 문학,"관중 : 1,058",2002.10.15(화),개시 : 18:30,경기시간 : 2:45,SK,한화,,,,
10, , ,3파, ,3땅, ,삼진, , ,3,0,0,0,0.258,김민재,구장 : 문학,"관중 : 1,058",2002.10.15(화),개시 : 18:30,경기시간 : 2:45,SK,한화,,,,
0,4구, ,투직, ,4구, , , , ,1,0,0,2,0.300,전준호,구장 : 사직,관중 : 96,2002.10.16(수),개시 : 15:00,경기시간 : 3:06,현대,롯데,,,,
1, , , , , , ,중비, ,투희번,1,0,0,0,0.222,정수성,구장 : 사직,관중 : 96,2002.10.16(수),개시 : 15:00,경기시간 : 3:06,현대,롯데,,,,
2,1비, ,삼진, ,2희번, ,삼진, ,삼진,4,0,0,0,0.218,조재호,구장 : 사직,관중 : 96,2002.10.16(수),개시 : 15:00,경기시간 : 3:06,현대,롯데,,,,
3,좌홈, ,삼진, ,4구, ,3땅, ,고4,3,1,2,1,0.320,심정수,구장 : 사직,관중 : 96,2002.10.16(수),개시 : 15:00,경기시간 : 3:06,현대,롯데,,,,
4,4구, , ,좌비,삼진, , ,우비,중비,4,0,0,0,0.286,프랭클린,구장 : 사직,관중 : 96,2002.10.16(수),개시 : 15:00,경기시간 : 3:06,현대,롯데,,,,
5, , , , , , , , , ,0,0,0,0,0.183,김일경,구장 : 사직,관중 : 96,2002.10.16(수),개시 : 15:00,경기시간 : 3:06,현대,롯데,,,,
6,4구, , ,중안,우2, , ,2땅, ,3,2,2,0,0.286,이숭용,구장 : 사직,관중 : 96,2002.10.16(수),개시 : 15:00,경기시간 : 3:06,현대,롯데,,,,
7,32병, , ,4구,3땅, , ,유비, ,3,0,0,0,0.203,박경완,구장 : 사직,관중 : 96,2002.10.16(수),개시 : 15:00,경기시간 : 3:06,현대,롯데,,,,
8, , , , , , , , , ,0,0,0,0,0.259,강귀태,구장 : 사직,관중 : 96,2002.10.16(수),개시 : 15:00,경기시간 : 3:06,현대,롯데,,,,
9, ,1땅, , , , , , , ,1,0,0,0,0.273,황윤성,구장 : 사직,관중 : 96,2002.10.16(수),개시 : 15:00,경기시간 : 3:06,현대,롯데,,,,
10, , , ,우비, ,삼진, , ,중안,3,1,0,1,0.284,최익성,구장 : 사직,관중 : 96,2002.10.16(수),개시 : 15:00,경기시간 : 3:06,현대,롯데,,,,
11, ,유땅, ,3땅, ,투땅, , , ,3,0,0,0,0.219,박진만,구장 : 사직,관중 : 96,2002.10.16(수),개시 : 15:00,경기시간 : 3:06,현대,롯데,,,,
12, , , , , , , , , ,0,0,0,0,0.150,서한규,구장 : 사직,관중 : 96,2002.10.16(수),개시 : 15:00,경기시간 : 3:06,현대,롯데,,,,
13, , , , , , , , ,우3,1,1,1,0,0.200,전근표,구장 : 사직,관중 : 96,2002.10.16(수),개시 : 15:00,경기시간 : 3:06,현대,롯데,,,,
14, , , , , , , , , ,0,0,0,1,0.143,김민우,구장 : 사직,관중 : 96,2002.10.16(수),개시 : 15:00,경기시간 : 3:06,현대,롯데,,,,
15, ,2땅, , ,우안,2땅, , ,투안,4,2,1,1,0.167,이용주,구장 : 사직,관중 : 96,2002.10.16(수),개시 : 15:00,경기시간 : 3:06,현대,롯데,,,,
0,중비,유직,삼진, , ,유땅, ,좌2, ,5,1,0,1,0.225,조성환,구장 : 사직,관중 : 96,2002.10.16(수),개시 : 15:00,경기시간 : 3:06,롯데,현대,,,,
1,삼진, ,삼진, , , , , , ,2,0,0,0,0.220,이계성,구장 : 사직,관중 : 96,2002.10.16(수),개시 : 15:00,경기시간 : 3:06,롯데,현대,,,,
2, , , ,삼진, ,우안, , , ,2,1,0,0,0.270,허문회,구장 : 사직,관중 : 96,2002.10.16(수),개시 : 15:00,경기시간 : 3:06,롯데,현대,,,,
3, , , , , , , ,우비, ,1,0,0,1,0.189,신명철,구장 : 사직,관중 : 96,2002.10.16(수),개시 : 15:00,경기시간 : 3:06,롯데,현대,,,,
4,4구, ,좌홈,좌2, ,유땅, ,좌2, ,4,3,2,2,0.255,박정태,구장 : 사직,관중 : 96,2002.10.16(수),개시 : 15:00,경기시간 : 3:06,롯데,현대,,,,
5, , , , , , , , , ,0,0,0,0,0.161,박준서,구장 : 사직,관중 : 96,2002.10.16(수),개시 : 15:00,경기시간 : 3:06,롯데,현대,,,,
6,중안, ,4구,좌비, ,우안, ,3땅, ,4,2,1,1,0.285,김응국,구장 : 사직,관중 : 96,2002.10.16(수),개시 : 15:00,경기시간 : 3:06,롯데,현대,,,,
7, , , , , , , , , ,0,0,0,0,0.241,엄정대,구장 : 사직,관중 : 96,2002.10.16(수),개시 : 15:00,경기시간 : 3:06,롯데,현대,,,,
8,우안, ,우안,좌2, , ,좌비, ,좌안,5,4,1,1,0.263,박현승,구장 : 사직,관중 : 96,2002.10.16(수),개시 : 15:00,경기시간 : 3:06,롯데,현대,,,,
9, , , , , , , , , ,0,0,0,1,0.246,박기혁,구장 : 사직,관중 : 96,2002.10.16(수),개시 : 15:00,경기시간 : 3:06,롯데,현대,,,,
10,2땅, ,중비,삼진, , ,좌중2, ,우안,5,2,0,0,0.282,최기문,구장 : 사직,관중 : 96,2002.10.16(수),개시 : 15:00,경기시간 : 3:06,롯데,현대,,,,
11, ,2비,중안, ,삼진, ,좌비, ,1희번,4,1,1,0,0.213,김주찬,구장 : 사직,관중 : 96,2002.10.16(수),개시 : 15:00,경기시간 : 3:06,롯데,현대,,,,
12, ,좌안,좌2, ,3실, ,우비, ,고4,4,2,1,0,0.273,김정현,구장 : 사직,관중 : 96,2002.10.16(수),개시 : 15:00,경기시간 : 3:06,롯데,현대,,,,
13, ,3땅,4구, ,중비, , ,좌비, ,3,0,0,0,0.200,권오현,구장 : 사직,관중 : 96,2002.10.16(수),개시 : 15:00,경기시간 : 3:06,롯데,현대,,,,
14, , , , , , , , ,우희비,0,0,1,0,0.260,이동욱,구장 : 사직,관중 : 96,2002.10.16(수),개시 : 15:00,경기시간 : 3:06,롯데,현대,,,,
0,사구,4구, ,우비,2안,3땅, ,1실, ,4,1,0,1,0.282,최익성,구장 : 사직,관중 : 264,2002.10.16(수),개시 : 18:28,경기시간 : 2:44,현대,롯데,,,,
1,좌중2,3파, ,우안,우비, ,1직,유땅, ,6,2,1,1,0.226,조재호,구장 : 사직,관중 : 264,2002.10.16(수),개시 : 18:28,경기시간 : 2:44,현대,롯데,,,,
2,삼진, ,삼진,삼진, , , , , ,3,0,0,0,0.280,프랭클린,구장 : 사직,관중 : 264,2002.10.16(수),개시 : 18:28,경기시간 : 2:44,현대,롯데,,,,
3, , , , ,삼진, ,중안,중희비, ,2,1,1,0,0.162,김민우,구장 : 사직,관중 : 264,2002.10.16(수),개시 : 18:28,경기시간 : 2:44,현대,롯데,,,,
4,좌비, ,3직,좌홈, ,좌안,좌2,좌비, ,6,3,2,2,0.323,심정수,구장 : 사직,관중 : 264,2002.10.16(수),개시 : 18:28,경기시간 : 2:44,현대,롯데,,,,
5,삼진, ,중안,2안, ,좌중2,1직, , ,5,3,0,2,0.280,폴,구장 : 사직,관중 : 264,2002.10.16(수),개시 : 18:28,경기시간 : 2:44,현대,롯데,,,,
6, , , , , , , , ,좌비,1,0,0,0,0.200,정수성,구장 : 사직,관중 : 264,2002.10.16(수),개시 : 18:28,경기시간 : 2:44,현대,롯데,,,,
7, ,좌2,좌2,좌안, ,삼진, ,유실,중안,6,4,0,4,0.276,강귀태,구장 : 사직,관중 : 264,2002.10.16(수),개시 : 18:28,경기시간 : 2:44,현대,롯데,,,,
8, ,좌2,우안,3파, , , , , ,3,2,3,0,0.308,전근표,구장 : 사직,관중 : 264,2002.10.16(수),개시 : 18:28,경기시간 : 2:44,현대,롯데,,,,
9, , , , , ,4구, , , ,0,0,0,0,0.203,박경완,구장 : 사직,관중 : 264,2002.10.16(수),개시 : 18:28,경기시간 : 2:44,현대,롯데,,,,
10, , , , , , , ,좌실,2실,2,0,0,1,0.150,이용주,구장 : 사직,관중 : 264,2002.10.16(수),개시 : 18:28,경기시간 : 2:44,현대,롯데,,,,
11, ,1땅,좌2, ,좌홈,좌중안, ,3안,삼진,6,4,3,2,0.221,김일경,구장 : 사직,관중 : 264,2002.10.16(수),개시 : 18:28,경기시간 : 2:44,현대,롯데,,,,
12, ,유땅,유땅, ,투직, , , , ,3,0,0,0,0.140,서한규,구장 : 사직,관중 : 264,2002.10.16(수),개시 : 18:28,경기시간 : 2:44,현대,롯데,,,,
13, , , , , ,삼진, ,중2,우2,3,2,4,1,0.306,황윤성,구장 : 사직,관중 : 264,2002.10.16(수),개시 : 18:28,경기시간 : 2:44,현대,롯데,,,,
0,우비, ,유땅, , , , , , ,2,0,0,0,0.223,조성환,구장 : 사직,관중 : 264,2002.10.16(수),개시 : 18:28,경기시간 : 2:44,롯데,현대,,,,
1, , , , , ,3땅, , ,1땅,2,0,0,0,0.243,박기혁,구장 : 사직,관중 : 264,2002.10.16(수),개시 : 18:28,경기시간 : 2:44,롯데,현대,,,,
2,1땅, , ,2파, ,투땅, , ,좌비,4,0,0,0,0.264,허문회,구장 : 사직,관중 : 264,2002.10.16(수),개시 : 18:28,경기시간 : 2:44,롯데,현대,,,,
3,2땅, , ,좌비, , , , , ,2,0,0,0,0.253,박정태,구장 : 사직,관중 : 264,2002.10.16(수),개시 : 18:28,경기시간 : 2:44,롯데,현대,,,,
4, , , , , , ,좌비, ,중안,2,1,0,0,0.194,신명철,구장 : 사직,관중 : 264,2002.10.16(수),개시 : 18:28,경기시간 : 2:44,롯데,현대,,,,
5, , , , , , , , , ,0,0,0,0,0.285,김응국,구장 : 사직,관중 : 264,2002.10.16(수),개시 : 18:28,경기시간 : 2:44,롯데,현대,,,,
6, ,삼진, ,투땅, , ,삼진, ,중안,4,1,0,0,0.189,박상민,구장 : 사직,관중 : 264,2002.10.16(수),개시 : 18:28,경기시간 : 2:44,롯데,현대,,,,
7, ,유땅, , ,유땅, , , , ,2,0,0,0,0.262,박현승,구장 : 사직,관중 : 264,2002.10.16(수),개시 : 18:28,경기시간 : 2:44,롯데,현대,,,,
8, , , , , , ,유안, ,1땅,2,1,0,0,0.263,이동욱,구장 : 사직,관중 : 264,2002.10.16(수),개시 : 18:28,경기시간 : 2:44,롯데,현대,,,,
9, ,우2, , , , , , , ,1,1,0,0,0.283,최기문,구장 : 사직,관중 : 264,2002.10.16(수),개시 : 18:28,경기시간 : 2:44,롯데,현대,,,,
10, , , , ,중안, , ,3땅, ,2,1,0,0,0.184,허일상,구장 : 사직,관중 : 264,2002.10.16(수),개시 : 18:28,경기시간 : 2:44,롯데,현대,,,,
11, ,포파, , ,삼진, , ,좌안, ,3,1,0,0,0.214,김주찬,구장 : 사직,관중 : 264,2002.10.16(수),개시 : 18:28,경기시간 : 2:44,롯데,현대,,,,
12, , ,우비, ,삼진, , ,삼진, ,3,0,0,0,0.259,김정현,구장 : 사직,관중 : 264,2002.10.16(수),개시 : 18:28,경기시간 : 2:44,롯데,현대,,,,
13, , ,투땅, , ,삼진, ,1파, ,3,0,0,0,0.191,권오현,구장 : 사직,관중 : 264,2002.10.16(수),개시 : 18:28,경기시간 : 2:44,롯데,현대,,,,
0,4구,좌안, , ,중비,1땅, , ,중비,4,1,0,1,0.290,강동우,구장 : 잠실,"관중 : 6,977",2002.10.16(수),개시 : 18:29,경기시간 : 3:12,삼성,두산,,,,
1,삼진,중비, , ,삼진, ,삼진, ,삼진,5,0,0,0,0.270,박한이,구장 : 잠실,"관중 : 6,977",2002.10.16(수),개시 : 18:29,경기시간 : 3:12,삼성,두산,,,,
2,포땅, ,삼진, , ,우안,3파, , ,4,1,0,1,0.331,이승엽,구장 : 잠실,"관중 : 6,977",2002.10.16(수),개시 : 18:29,경기시간 : 3:12,삼성,두산,,,,
3,좌안, ,4구, , ,4구,좌안, , ,2,2,1,1,0.327,마해영,구장 : 잠실,"관중 : 6,977",2002.10.16(수),개시 : 18:29,경기시간 : 3:12,삼성,두산,,,,
4,좌2, ,유2병, , ,유땅,우비, , ,4,1,1,1,0.280,브리또,구장 : 잠실,"관중 : 6,977",2002.10.16(수),개시 : 18:29,경기시간 : 3:12,삼성,두산,,,,
5,삼진, , ,우중안, ,중안, ,삼진, ,4,2,1,0,0.310,김한수,구장 : 잠실,"관중 : 6,977",2002.10.16(수),개시 : 18:29,경기시간 : 3:12,삼성,두산,,,,
6, ,좌비, ,1유병, , , , , ,2,0,0,0,0.280,양준혁,구장 : 잠실,"관중 : 6,977",2002.10.16(수),개시 : 18:29,경기시간 : 3:12,삼성,두산,,,,
7, , , , , ,중비, , , ,1,0,0,0,0.183,김승권,구장 : 잠실,"관중 : 6,977",2002.10.16(수),개시 : 18:29,경기시간 : 3:12,삼성,두산,,,,
8, , , , , , , ,유땅, ,1,0,0,0,0.127,임재철,구장 : 잠실,"관중 : 6,977",2002.10.16(수),개시 : 18:29,경기시간 : 3:12,삼성,두산,,,,
9, ,1파, ,3땅, ,4구, ,유땅, ,3,0,0,0,0.280,진갑용,구장 : 잠실,"관중 : 6,977",2002.10.16(수),개시 : 18:29,경기시간 : 3:12,삼성,두산,,,,
10, ,4구, , ,삼진,4구, , , ,1,0,1,0,0.238,박정환,구장 : 잠실,"관중 : 6,977",2002.10.16(수),개시 : 18:29,경기시간 : 3:12,삼성,두산,,,,
11, , , , , , , , ,사구,0,0,0,0,0.280,김종훈,구장 : 잠실,"관중 : 6,977",2002.10.16(수),개시 : 18:29,경기시간 : 3:12,삼성,두산,,,,
12, , , , , , , , , ,0,0,0,0,0.202,김재걸,구장 : 잠실,"관중 : 6,977",2002.10.16(수),개시 : 18:29,경기시간 : 3:12,삼성,두산,,,,
0,중안, ,1땅, ,중안,우비, , , ,4,2,0,1,0.250,전상렬,구장 : 잠실,"관중 : 6,977",2002.10.16(수),개시 : 18:29,경기시간 : 3:12,두산,삼성,,,,
1,좌안, ,1실, ,좌안, ,유땅, , ,4,2,0,2,0.280,장원진,구장 : 잠실,"관중 : 6,977",2002.10.16(수),개시 : 18:29,경기시간 : 3:12,두산,삼성,,,,
2,우안, ,32병, ,4구, ,1땅, , ,3,1,0,0,0.319,김동주,구장 : 잠실,"관중 : 6,977",2002.10.16(수),개시 : 18:29,경기시간 : 3:12,두산,삼성,,,,
3, , , , , , , , , ,0,0,0,0,0.169,홍원기,구장 : 잠실,"관중 : 6,977",2002.10.16(수),개시 : 18:29,경기시간 : 3:12,두산,삼성,,,,
4,중안, , ,1파,우안, ,삼진, , ,4,2,3,0,0.253,우즈,구장 : 잠실,"관중 : 6,977",2002.10.16(수),개시 : 18:29,경기시간 : 3:12,두산,삼성,,,,
5,유2병, , ,좌안,삼진, , ,삼진, ,4,1,0,0,0.291,안경현,구장 : 잠실,"관중 : 6,977",2002.10.16(수),개시 : 18:29,경기시간 : 3:12,두산,삼성,,,,
6, ,삼진, ,2비, ,좌2, ,4구, ,3,1,0,1,0.290,홍성흔,구장 : 잠실,"관중 : 6,977",2002.10.16(수),개시 : 18:29,경기시간 : 3:12,두산,삼성,,,,
7, ,1땅, ,1땅, ,유땅, ,1비, ,4,0,0,0,0.277,최경환,구장 : 잠실,"관중 : 6,977",2002.10.16(수),개시 : 18:29,경기시간 : 3:12,두산,삼성,,,,
8, ,1파, , ,삼진,3안, , , ,3,1,0,0,0.158,김민호,구장 : 잠실,"관중 : 6,977",2002.10.16(수),개시 : 18:29,경기시간 : 3:12,두산,삼성,,,,
9, , , , , , , ,우홈, ,1,1,2,1,0.243,심재학,구장 : 잠실,"관중 : 6,977",2002.10.16(수),개시 : 18:29,경기시간 : 3:12,두산,삼성,,,,
10, , , , , , , , , ,0,0,0,0,0.256,김호,구장 : 잠실,"관중 : 6,977",2002.10.16(수),개시 : 18:29,경기시간 : 3:12,두산,삼성,,,,
11, , ,중안, ,좌비,좌안, ,삼진, ,4,2,0,0,0.235,정수근,구장 : 잠실,"관중 : 6,977",2002.10.16(수),개시 : 18:29,경기시간 : 3:12,두산,삼성,,,,
0,유실, ,2실, ,중2,2땅, ,2땅, ,5,1,0,1,0.289,강동우,구장 : 사직,관중 : 472,2002.10.17(목),개시 : 18:29,경기시간 : 3:10,삼성,롯데,,,,
1,투땅, ,2땅, ,우중3, ,유땅,우비, ,5,1,1,1,0.269,박한이,구장 : 사직,관중 : 472,2002.10.17(목),개시 : 18:29,경기시간 : 3:10,삼성,롯데,,,,
2,1땅, ,좌비, ,1땅, ,좌비, ,삼진,5,0,1,0,0.327,이승엽,구장 : 사직,관중 : 472,2002.10.17(목),개시 : 18:29,경기시간 : 3:10,삼성,롯데,,,,
3,중비, , ,투땅,중비, ,2비, ,2비,5,0,0,0,0.324,마해영,구장 : 사직,관중 : 472,2002.10.17(목),개시 : 18:29,경기시간 : 3:10,삼성,롯데,,,,
4, ,3안, ,좌안,좌비, , ,좌2,1파,5,3,0,2,0.283,브리또,구장 : 사직,관중 : 472,2002.10.17(목),개시 : 18:29,경기시간 : 3:10,삼성,롯데,,,,
